_id	word	level_id	length	order	hint
4348	ДУРАК	494	10	7	
4349	ХЛАМ	494	8	8	
4350	СИДР	494	8	9	
4351	КОРЖ	494	8	10	
4352	РЕПРЕССИЯ	495	18	1	
4353	КУПАЛЬНИК	495	18	2	
4354	БЕЖЕНЕЦ	495	14	3	
4355	ВЫПЕЧКА	495	14	4	
4356	КАРАТЕ	495	12	5	
4357	ВИТОК	495	10	6	
4358	МИНОР	495	10	7	
4359	ПЫЛЬ	495	8	8	
4360	ЗОНД	495	8	9	
4361	ВЕРА	495	8	10	
4362	РЕКА	495	8	11	
4363	ПОТРЕБИТЕЛЬ	496	22	1	
4364	РАЗРЫХЛЕНИЕ	496	22	2	
4365	ПЕРЕВОЗКА	496	18	3	
4366	АДЪЮТАНТ	496	16	4	
4367	ПРИЕМКА	496	14	5	
4368	ПРИЖИМ	496	12	6	
4369	РЯСА	496	8	7	
4370	УЛЕТ	496	8	8	
4371	НЕРВ	496	8	9	
4372	ОСОБЕННОСТЬ	497	22	1	
4373	РАЗГОВОРНИК	497	22	2	
4374	ХРУСТАЛЬ	497	16	3	
4375	ОБЛАСТЬ	497	14	4	
4376	ЭГОИСТ	497	12	5	
4377	АЗАЛИЯ	497	12	6	
4378	МИШЕНЬ	497	12	7	
4379	ШТЫРЬ	497	10	8	
4380	МУЗА	497	8	9	
4381	СПЕЦИАЛИСТ	498	20	1	
4382	БЕЗДЕЛЬЕ	498	16	2	
4383	ССАДИНА	498	14	3	
4384	СОЛОНКА	498	14	4	
4385	МАНЁВР	498	12	5	
4386	СТЯЖКА	498	12	6	
4387	ЮЖАНИН	498	12	7	
4388	ДЕБЮТ	498	10	8	
4389	ТАЧКА	498	10	9	
4390	ЛОРД	498	8	10	
4391	БАРАХОЛКА	499	18	1	
4392	СВЕТЛЯЧОК	499	18	2	
4393	ПЕРЕХВАТ	499	16	3	
4394	ДИАДЕМА	499	14	4	
4395	ГЕРАНЬ	499	12	5	
4396	ЛЕГИОН	499	12	6	
4397	МАЗУТ	499	10	7	
4398	ВЫКУП	499	10	8	
4399	МАССА	499	10	9	
4400	УДЕЛ	499	8	10	
4401	ПРИВЕТСТВИЕ	500	22	1	
4402	ДИАЛЕКТИКА	500	20	2	
4403	КОЗЕРОГ	500	14	3	
4404	КОТЕЛОК	500	14	4	
4405	ПОВАДКА	500	14	5	
4406	АППАРАТ	500	14	6	
4407	БОКСЕР	500	12	7	
4408	ПУРГА	500	10	8	
4409	АМУР	500	8	9	
4410	МАШИНОСТРОИТЕЛЬ	501	30	1	
4411	БЕСЧЕЛОВЕЧНОСТЬ	501	30	2	
4412	ПРЕСТУПНОСТЬ	501	24	3	
4413	ИМПЕРАТРИЦА	501	22	4	
4414	ЗАВИСИМОСТЬ	501	22	5	
4415	ЭКСПЕРИМЕНТАТОР	502	30	1	
4416	УМИРОТВОРЕНИЕ	502	26	2	
4417	ПРИКОСНОВЕНИЕ	502	26	3	
4418	ШИФРОВАЛЬЩИК	502	24	4	
4419	КАЛЕЙДОСКОП	502	22	5	
4420	НЕРЕШИТЕЛЬНОСТЬ	503	30	1	
4421	ФАЛЬСИФИКАЦИЯ	503	26	2	
4422	ГАЗОНОКОСИЛКА	503	26	3	
4423	ПОЗДРАВЛЕНИЕ	503	24	4	
4424	ЗАГРЯЗНЕНИЕ	503	22	5	
4425	ДЕВЯТИКЛАССНИЦА	504	30	1	
4426	ОБМУНДИРОВАНИЕ	504	28	2	
4427	СПЕЦИАЛЬНОСТЬ	504	26	3	
4428	ОСКОРБЛЕНИЕ	504	22	4	
4429	ПОДОСИНОВИК	504	22	5	
4430	КОРАБЛЕСТРОЕНИЕ	505	30	1	
4431	САМОУПРАВЛЕНИЕ	505	28	2	
4432	МЕЖДУСОБОЙЧИК	505	26	3	
4433	ПРИПУХЛОСТЬ	505	22	4	
4434	МОТОЦИКЛИСТ	505	22	5	
4435	НЕРАСТОРОПНОСТЬ	506	30	1	
4436	НЕДОСТУПНОСТЬ	506	26	2	
4437	СВИДЕТЕЛЬНИЦА	506	26	3	
4438	ЗЕМЛЕВЕДЕНИЕ	506	24	4	
4439	ПОШАТЫВАНИЕ	506	22	5	
4440	НАЛОГООБЛОЖЕНИЕ	507	30	1	
4441	НЕПОГРЕШИМОСТЬ	507	28	2	
4442	ДОМИНИРОВАНИЕ	507	26	3	
4443	ФЕЛЬДМАРШАЛ	507	22	4	
4444	СОРОКОНОЖКА	507	22	5	
4445	СТЕСНИТЕЛЬНОСТЬ	508	30	1	
4446	ПОВЕЛИТЕЛЬНИЦА	508	28	2	
4447	НЕВОЗМОЖНОСТЬ	508	26	3	
4448	ОБЪЕДИНЕНИЕ	508	22	4	
4449	КОНСТРУКЦИЯ	508	22	5	
4450	ДВУСМЫСЛЕННОСТЬ	509	30	1	
4451	УДОВЛЕТВОРЕНИЕ	509	28	2	
4452	РАБОТОРГОВЕЦ	509	24	3	
4453	ШЛИФОВАЛЬЩИК	509	24	4	
4454	СВЕТОМУЗЫКА	509	22	5	
4455	ЕДИНООБРАЗНОСТЬ	510	30	1	
4456	НРАВСТВЕННОСТЬ	510	28	2	
4457	ГЕНИАЛЬНОСТЬ	510	24	3	
4458	ПРОЗРАЧНОСТЬ	510	24	4	
4459	ПОДРАЖАТЕЛЬ	510	22	5	
4460	САМООКУПАЕМОСТЬ	511	30	1	
4461	ПАРАЛЛЕЛОГРАММ	511	28	2	
4462	ДОМОВЛАДЕЛЕЦ	511	24	3	
4463	ТОВАРИЩЕСТВО	511	24	4	
4464	ЛИСТВЕННИЦА	511	22	5	
4465	ГЕНЕРАЛИССИМУС	512	28	1	
4466	НЕПРЕКЛОННОСТЬ	512	28	2	
4467	НЕУГОМОННОСТЬ	512	26	3	
4468	МУСОРОПРОВОД	512	24	4	
4469	ИЛЛЮСТРАЦИЯ	512	22	5	
4470	АССОЦИАТИВНОСТЬ	513	30	1	
4471	ВРЕМЯИСЧИСЛЕНИЕ	513	30	2	
4472	ЗАКОНОПРОЕКТ	513	24	3	
4473	ТОЛКОВАТЕЛЬ	513	22	4	
4474	АНТИКВАРИАТ	513	22	5	
4475	РАЗБИРАТЕЛЬСТВО	514	30	1	
4476	ДЕКЛАМИРОВАНИЕ	514	28	2	
4477	АМИНОКИСЛОТА	514	24	3	
4478	СТАБИЛИЗАЦИЯ	514	24	4	
4479	ЭЛЕКТРОПИЛА	514	22	5	
4480	БИБЛИОТЕКАРЬ	515	24	1	
4481	ОТВЕТВЛЕНИЕ	515	22	2	
4482	НЕБРЕЖНОСТЬ	515	22	3	
4483	ВЕЛОГОНЩИК	515	20	4	
4484	НАХАЛЬСТВО	515	20	5	
4485	ПРИВИДЕНИЕ	515	20	6	
4486	ОСНОВОПОЛОЖНИК	516	28	1	
4487	ИНФРАСТРУКТУРА	516	28	2	
4488	ОБЯЗАТЕЛЬСТВО	516	26	3	
4489	ЗАКОНОДАТЕЛЬ	516	24	4	
4490	МНОГОСЛОВИЕ	516	22	5	
4491	ВТОРОКЛАССНИЦА	517	28	1	
4492	НЕОСТОРОЖНОСТЬ	517	28	2	
4493	МОДЕЛИРОВАНИЕ	517	26	3	
4494	БРЕЗГЛИВОСТЬ	517	24	4	
4495	МИКРОБИОЛОГ	517	22	5	
4496	ПРЕСЛЕДОВАТЕЛЬ	518	28	1	
4497	ШЕСТИУГОЛЬНИК	518	26	2	
4498	КОНСЕРВАТОРИЯ	518	26	3	
4499	ТЕЛОХРАНИТЕЛЬ	518	26	4	
4500	КОРОЛЕВСТВО	518	22	5	
4501	ЗДРАВООХРАНЕНИЕ	519	30	1	
4502	ПРЕСЛЕДОВАНИЕ	519	26	2	
4503	ВМЕШАТЕЛЬСТВО	519	26	3	
4504	РЕТРАНСЛЯЦИЯ	519	24	4	
4505	САМОУЧИТЕЛЬ	519	22	5	
4506	СООТЕЧЕСТВЕННИК	520	30	1	
4507	ДАЛЬНОЗОРКОСТЬ	520	28	2	
4508	НЕИЗВЕСТНОСТЬ	520	26	3	
4509	МОРЕПРОДУКТ	520	22	4	
4510	НЕВЕСОМОСТЬ	520	22	5	
4511	БЕЗУБЫТОЧНОСТЬ	521	28	1	
4512	МЕДЛИТЕЛЬНОСТЬ	521	28	2	
4513	СОБЕСЕДОВАНИЕ	521	26	3	
4514	НАХОДЧИВОСТЬ	521	24	4	
4515	ГОРНОЛЫЖНИК	521	22	5	
4516	ЕСТЕСТВОВЕДЕНИЕ	522	30	1	
4517	МОРЕПЛАВАТЕЛЬ	522	26	2	
4518	РАСПОЗНАВАНИЕ	522	26	3	
4519	ОРИЕНТИРОВКА	522	24	4	
4520	ПРЕКЛОНЕНИЕ	522	22	5	
4521	ЭЛЕКТРОПРОВОДКА	523	30	1	
4522	ЗВУКООПЕРАТОР	523	26	2	
4523	СОВМЕСТИМОСТЬ	523	26	3	
4524	БАСКЕТБОЛИСТ	523	24	4	
4525	ЦИВИЛИЗАЦИЯ	523	22	5	
4526	АВИАКОНСТРУКТОР	524	30	1	
4527	НЕБЛАГОДАРНОСТЬ	524	30	2	
4528	СТОМАТОЛОГИЯ	524	24	3	
4529	ЗАКЛИНАТЕЛЬ	524	22	4	
4530	ВОЗМОЖНОСТЬ	524	22	5	
4531	АБСТРАКЦИОНИЗМ	525	28	1	
4532	ОТОЛАРИНГОЛОГ	525	26	2	
4533	ИМПРЕССИОНИЗМ	525	26	3	
4534	ПРЕПОДАВАТЕЛЬ	525	26	4	
4535	СОДРУЖЕСТВО	525	22	5	
4536	БЕСФОРМЕННОСТЬ	526	28	1	
4537	АДМИНИСТРАТОР	526	26	2	
4538	ДЖЕНТЛЬМЕН	526	20	3	
4539	ПООЩРЕНИЕ	526	18	4	
4540	СИМУЛЯЦИЯ	526	18	5	
4541	ЖЕСТЯНЩИК	526	18	6	
4542	АККЛИМАТИЗАЦИЯ	527	28	1	
4543	ВЕГЕТАРИАНСТВО	527	28	2	
4544	ПРЕДСКАЗАТЕЛЬ	527	26	3	
4545	НЕОЖИДАННОСТЬ	527	26	4	
4546	ВАКЦИНАЦИЯ	527	20	5	
4547	НЕПРИЕМЛЕМОСТЬ	528	28	1	
4548	СОКОВЫЖИМАТЕЛЬ	528	28	2	
4549	ЗАРИСОВКА	528	18	3	
4550	ДЕМАГОГИЯ	528	18	4	
4551	ШПИНГАЛЕТ	528	18	5	
4552	СЕНБЕРНАР	528	18	6	
4553	ПРОИЗВОДИТЕЛЬ	529	26	1	
4554	ИНТЕЛЛИГЕНТ	529	22	2	
4555	РОДСТВЕННИК	529	22	3	
4556	ТЕХНОЛОГИЯ	529	20	4	
4557	ШЕСТЕРЁНКА	529	20	5	
4558	ПОЛУШАРИЕ	529	18	6	
4559	ИНОПЛАНЕТЯНИН	530	26	1	
4560	БУЖЕНИНА	530	16	2	
4561	ПРОБКА	530	12	3	
4562	ЗАСТОЙ	530	12	4	
4563	РУЧЕЙ	530	10	5	
4564	СПРОС	530	10	6	
4565	РАСА	530	8	7	
4566	ФАВН	530	8	8	
4567	ТЕЛО	530	8	9	
4568	ГЕН	530	6	10	
4569	ВОЗ	530	6	11	
4570	ЖИР	530	6	12	
4571	ВЛАГОСТОЙКОСТЬ	531	28	1	
4572	БРАКОСОЧЕТАНИЕ	531	28	2	
4573	МУНИЦИПАЛИТЕТ	531	26	3	
4574	ВОЗВЫШЕННОСТЬ	531	26	4	
4575	СТЮАРДЕССА	531	20	5	
4576	СПЛОЧЕННОСТЬ	532	24	1	
4577	РАЗВЕДЧИК	532	18	2	
4578	ПАСТОРАЛЬ	532	18	3	
4579	СВЕТОТЕНЬ	532	18	4	
4580	ФИЛАНТРОП	532	18	5	
4581	БЕДНОСТЬ	532	16	6	
4582	ОТЛИЧНИК	532	16	7	
4583	ПАРАЛЛЕЛЕПИПЕД	533	28	1	
4584	СПРАВЕДЛИВОСТЬ	533	28	2	
4585	БЕЗЗАБОТНОСТЬ	533	26	3	
4586	ТЕЛОСЛОЖЕНИЕ	533	24	4	
4587	ПРОСВЕЩЕНИЕ	533	22	5	
4588	СТРОИТЕЛЬСТВО	534	26	1	
4589	РАЗРЫХЛИТЕЛЬ	534	24	2	
4590	ИЛЛЮМИНАТОР	534	22	3	
4591	ОЩУПЫВАНИЕ	534	20	4	
4592	ДЕЛЕГАЦИЯ	534	18	5	
4593	МНОГОЧЛЕН	534	18	6	
4594	КАТОРЖНИК	535	18	1	
4595	ИМПЕРАТОР	535	18	2	
4596	ЕФРЕЙТОР	535	16	3	
4597	БАНКНОТА	535	16	4	
4598	АРТИКЛЬ	535	14	5	
4599	ВАРВАР	535	12	6	
4600	ШАТЕН	535	10	7	
4601	РЕПЕЙ	535	10	8	
4602	ЯРУС	535	8	9	
4603	ЛАЙ	535	6	10	
4604	БЕСПЕЧНОСТЬ	536	22	1	
4605	ФИЛАТЕЛИЯ	536	18	2	
4606	АССИСТЕНТ	536	18	3	
4607	ЗВЕРОЛОВ	536	16	4	
4608	ФИКСАЦИЯ	536	16	5	
4609	РЯБЧИК	536	12	6	
4610	ОБЕТ	536	8	7	
4611	РЕЯ	536	6	8	
4612	МОЛ	536	6	9	
4613	ТОК	536	6	10	
4614	ЖЕЛЕЗОБЕТОН	537	22	1	
4615	СОЦИОЛОГИЯ	537	20	2	
4616	ХАЛТУРЩИЦА	537	20	3	
4617	ГРЕЙПФРУТ	537	18	4	
4618	ИНСПЕКЦИЯ	537	18	5	
4619	ЖАТВА	537	10	6	
4620	ТЮЛЬ	537	8	7	
4621	ЗОБ	537	6	8	
4622	СОН	537	6	9	
4623	ТОТАЛИЗАТОР	538	22	1	
4624	ЗНАМЕНАТЕЛЬ	538	22	2	
4625	ПОБЕДОНОСЕЦ	538	22	3	
4626	ТЕМНОТА	538	14	4	
4627	ПАРТНЕР	538	14	5	
4628	ЯГУАР	538	10	6	
4629	ЗНАК	538	8	7	
4630	ДИОД	538	8	8	
4631	ПУЛЯ	538	8	9	
4632	ТРАНСПОРТЁР	539	22	1	
4633	БРУСЧАТКА	539	18	2	
4634	ЗАТЕНЕНИЕ	539	18	3	
4635	РАЗОРЕНИЕ	539	18	4	
4636	КИЛОВАТТ	539	16	5	
4637	БОУЛИНГ	539	14	6	
4638	НАЖИМ	539	10	7	
4639	ОКО	539	6	8	
4640	ДЫМ	539	6	9	
4641	ПЕРЕВОДЧИЦА	540	22	1	
4642	МИНОТАВР	540	16	2	
4643	ВАХТЕРША	540	16	3	
4644	АРХАНГЕЛ	540	16	4	
4645	ГОРОШИНА	540	16	5	
4646	РАНЕНИЕ	540	14	6	
4647	ТУРИСТ	540	12	7	
4648	ШКУРА	540	10	8	
4649	ПЁС	540	6	9	
4650	ИЗОБРАЖЕНИЕ	541	22	1	
4651	НЕЧЕТКОСТЬ	541	20	2	
4652	КОМЕНДАНТ	541	18	3	
4653	ДАЛЬНОМЕР	541	18	4	
4654	АВСТРИЕЦ	541	16	5	
4655	СУРГУЧ	541	12	6	
4656	ЗАРАЗА	541	12	7	
4657	ДЕНДИ	541	10	8	
4658	КЛЕПТОМАНКА	542	22	1	
4659	ЛАБОРАТОРИЯ	542	22	2	
4660	ПЕНСИОНЕРКА	542	22	3	
4661	МЕТКОСТЬ	542	16	4	
4662	ВЕРНИСАЖ	542	16	5	
4663	КОЛПАК	542	12	6	
4664	ЖЁЛОБ	542	10	7	
4665	ШТЫК	542	8	8	
4666	ВОГНУТОСТЬ	543	20	1	
4667	МОРАТОРИЙ	543	18	2	
4668	МОНАХИНЯ	543	16	3	
4669	КАРАНТИН	543	16	4	
4670	ОКУЛИСТ	543	14	5	
4671	ПЕКАРНЯ	543	14	6	
4672	МЫШЬЯК	543	12	7	
4673	ШКИПЕР	543	12	8	
4674	ЯРД	543	6	9	
4675	ВПЕЧАТЛЕНИЕ	544	22	1	
4676	ЭЛЕКТРОЛИЗ	544	20	2	
4677	ВЫМОГАТЕЛЬ	544	20	3	
4678	МУХОБОЙКА	544	18	4	
4679	ДОЛЖНИК	544	14	5	
4680	ПАШТЕТ	544	12	6	
4681	ЛИСТВА	544	12	7	
4682	ФИЛИН	544	10	8	
4683	ОДИНОЧЕСТВО	545	22	1	
4684	ТРЕУГОЛЬНИК	545	22	2	
4685	ПОЛОТНИЩЕ	545	18	3	
4686	АЛЛЕРГИЯ	545	16	4	
4687	ЖИЛЕТ	545	10	5	
4688	УЧЕБА	545	10	6	
4689	ШЛЕМ	545	8	7	
4690	ОБОИ	545	8	8	
4691	БРИГ	545	8	9	
4692	ХАН	545	6	10	
4693	СООБРАЖЕНИЕ	546	22	1	
4694	ВЫСОКОГОРЬЕ	546	22	2	
4695	СТРАШИЛИЩЕ	546	20	3	
4696	КОНТРАГЕНТ	546	20	4	
4697	СЛИЗНЯК	546	14	5	
4698	БУДУАР	546	12	6	
4699	БАЛ	546	6	7	
4700	ЛУК	546	6	8	
4701	БОР	546	6	9	
4702	ЭКСКУРСОВОД	547	22	1	
4703	РАЗМЫШЛЕНИЕ	547	22	2	
4704	БАНДИТИЗМ	547	18	3	
4705	ОБМОЛВКА	547	16	4	
4706	УЧЕНИЦА	547	14	5	
4707	РУЛЕТ	547	10	6	
4708	КРОНА	547	10	7	
4709	ОВЁС	547	8	8	
4710	ПИСК	547	8	9	
4711	СОВЛАДЕЛЕЦ	548	20	1	
4712	НЕУСТОЙКА	548	18	2	
4713	ЩЕКОТКА	548	14	3	
4714	ОБЕРЕГ	548	12	4	
4715	ГОНЧАР	548	12	5	
4716	СГОВОР	548	12	6	
4717	ДЕВИЗ	548	10	7	
4718	СЛОН	548	8	8	
4719	ШУБА	548	8	9	
4720	ДУЭТ	548	8	10	
4721	ЗУД	548	6	11	
4722	КОНСУЛЬСТВО	549	22	1	
4723	ВЕРОУЧЕНИЕ	549	20	2	
4724	ВОДОРОСЛЬ	549	18	3	
4725	ТОКСИКОЗ	549	16	4	
4726	РАСТВОР	549	14	5	
4727	СЕССИЯ	549	12	6	
4728	МРАК	549	8	7	
4729	ЛАД	549	6	8	
4730	АКТ	549	6	9	
4731	ПАЙ	549	6	10	
4732	ОДЕРЖИМОСТЬ	550	22	1	
4733	ТРАНСЛЯЦИЯ	550	20	2	
4734	ВИНОДЕЛЬНЯ	550	20	3	
4735	ПРОЦЕДУРА	550	18	4	
4736	СУПРУГА	550	14	5	
4737	ШВАБРА	550	12	6	
4738	ДАВКА	550	10	7	
4739	ХОР	550	6	8	
4740	РЯД	550	6	9	
4741	ПРИВЛЕЧЕНИЕ	551	22	1	
4742	ИЗВЕРЖЕНИЕ	551	20	2	
4743	УЧАСТНИЦА	551	18	3	
4744	АЦЕТИЛЕН	551	16	4	
4745	ФОРМУЛА	551	14	5	
4746	КОРШУН	551	12	6	
4747	ПОИСК	551	10	7	
4748	РЕЙД	551	8	8	
4749	ЦИКЛ	551	8	9	
4750	БЛАЖЕНСТВО	552	20	1	
4751	ВЛАСТИТЕЛЬ	552	20	2	
4752	ЗАВЕДЕНИЕ	552	18	3	
4753	МЕРКУРИЙ	552	16	4	
4754	ВДОВЕЦ	552	12	5	
4755	ПЯТНО	552	10	6	
4756	РЕЗАК	552	10	7	
4757	ТУША	552	8	8	
4758	ЕНОТ	552	8	9	
4759	ПАЗ	552	6	10	
4760	ТЕЛЕВИДЕНИЕ	553	22	1	
4761	НЕБОЖИТЕЛЬ	553	20	2	
4762	ГРАЖДАНИН	553	18	3	
4763	АПОСТРОФ	553	16	4	
4764	ВИТАМИН	553	14	5	
4765	ОПУШКА	553	12	6	
4766	ЖАРКА	553	10	7	
4767	ДИСК	553	8	8	
4768	ПЕРС	553	8	9	
4769	ВЕЛИЧЕСТВО	554	20	1	
4770	ИЗГОЛОВЬЕ	554	18	2	
4771	ПРОСМОТР	554	16	3	
4772	БАРАХЛО	554	14	4	
4773	АНЧОУС	554	12	5	
4774	СЕТКА	554	10	6	
4775	ПРОЗА	554	10	7	
4776	БРАК	554	8	8	
4777	РЫЛО	554	8	9	
4778	ДУХ	554	6	10	
4779	ПИК	554	6	11	
4780	ПОЖИРАНИЕ	555	18	1	
4781	ФАСОВКА	555	14	2	
4782	ИНДЕЙКА	555	14	3	
4783	ПАПИРУС	555	14	4	
4784	ПОЛЬКА	555	12	5	
4785	АЗБУКА	555	12	6	
4786	РАСПЕВ	555	12	7	
4787	РАПС	555	8	8	
4788	СЛИВ	555	8	9	
4789	ПЛУГ	555	8	10	
4790	ДУРА	555	8	11	
4791	ГУМАНИТАРИЙ	556	22	1	
4792	РОЖДАЕМОСТЬ	556	22	2	
4793	ТАТУИРОВКА	556	20	3	
4794	ДВОРНЯГА	556	16	4	
4795	БРОСАНИЕ	556	16	5	
4796	ПРИЗЫВ	556	12	6	
4797	КОМА	556	8	7	
4798	ГАД	556	6	8	
4799	ХИТ	556	6	9	
4800	НЕВОЛЬНИЦА	557	20	1	
4801	НЕБОСКЛОН	557	18	2	
4802	ГАЗОВЩИК	557	16	3	
4803	КОНФЕТТИ	557	16	4	
4804	ЛАУРЕАТ	557	14	5	
4805	АСБЕСТ	557	12	6	
4806	ОСАДОК	557	12	7	
4807	ВЪЕЗД	557	10	8	
4808	КРЫША	557	10	9	
4809	ПОДЛОКОТНИК	558	22	1	
4810	ТЕРПИМОСТЬ	558	20	2	
4811	БОЛВАНКА	558	16	3	
4812	ЛИЦЕМЕР	558	14	4	
4813	ВТУЛКА	558	12	5	
4814	ЩИТОК	558	10	6	
4815	АВТО	558	8	7	
4816	ТИШЬ	558	8	8	
4817	БОБ	558	6	9	
4818	РЁВ	558	6	10	
4819	МЯЧ	558	6	11	
4820	ОПТИМИСТКА	559	20	1	
4821	ИМПОРТЁР	559	16	2	
4822	ПРИБЫТИЕ	559	16	3	
4823	РЕАГЕНТ	559	14	4	
4824	КЛЯТВА	559	12	5	
4825	УМЕНИЕ	559	12	6	
4826	МАМОНТ	559	12	7	
4827	УХАБ	559	8	8	
4828	МЕХ	559	6	9	
4829	ХАМ	559	6	10	
4830	СОЯ	559	6	11	
4831	АКТИВНОСТЬ	560	20	1	
4832	КОЛОРИТ	560	14	2	
4833	ФРАНЦУЗ	560	14	3	
4834	КЕФИР	560	10	4	
4835	ОКРИК	560	10	5	
4836	СГОН	560	8	6	
4837	КЛЯР	560	8	7	
4838	БРУС	560	8	8	
4839	БЕС	560	6	9	
4840	ХОД	560	6	10	
4841	ШАХ	560	6	11	
4842	АЗУ	560	6	12	
4843	ГУЛ	560	6	13	
4844	ТОН	560	6	14	
4845	ТЕМПЕРАМЕНТ	561	22	1	
4846	ПРЕДПРИЯТИЕ	561	22	2	
4847	НАСТАВЛЕНИЕ	561	22	3	
4848	ВСАДНИЦА	561	16	4	
4849	БАЛАХОН	561	14	5	
4850	ДИПЛОМ	561	12	6	
4851	ТЕМЯ	561	8	7	
4852	НЮХ	561	6	8	
4853	ВОЙ	561	6	9	
4854	ОПЕРАТИВНИК	562	22	1	
4855	ИЛЛЮСТРАТОР	562	22	2	
4856	ВОДОПРОВОД	562	20	3	
4857	КАННИБАЛ	562	16	4	
4858	ФЕВРАЛЬ	562	14	5	
4859	ХОРВАТ	562	12	6	
4860	ВОЛОС	562	10	7	
4861	ИКС	562	6	8	
4862	МАТ	562	6	9	
4863	ОБЕСПЕЧЕНИЕ	563	22	1	
4864	ПРИМАДОННА	563	20	2	
4865	ГИДРАВЛИКА	563	20	3	
4866	АЭРОБИКА	563	16	4	
4867	КРЕЙСЕР	563	14	5	
4868	ЩЕЛЧОК	563	12	6	
4869	ПОДВЕС	563	12	7	
4870	ГУРМАН	563	12	8	
4871	ВОСПИТАТЕЛЬ	564	22	1	
4872	АБСТРАКЦИЯ	564	20	2	
4873	СВЕКОЛЬНИК	564	20	3	
4874	СОСЛУЖИВЕЦ	564	20	4	
4875	БУЛОЧНИК	564	16	5	
4876	МАЧЕТЕ	564	12	6	
4877	ВЗЛЕТ	564	10	7	
4878	ЛИЦО	564	8	8	
4879	ОКЕАНОЛОГИЯ	565	22	1	
4880	СЛУЧАЙНОСТЬ	565	22	2	
4881	БЛОНДИН	565	14	3	
4882	ВАВИЛОН	565	14	4	
4883	ОБОЙМА	565	12	5	
4884	МЕНТОЛ	565	12	6	
4885	ЗАХОД	565	10	7	
4886	УШАТ	565	8	8	
4887	СТЫК	565	8	9	
4888	ШЕЯ	565	6	10	
4889	СОБСТВЕННИК	566	22	1	
4890	ПРИМЕРОЧНАЯ	566	22	2	
4891	ХРИСТИАНИН	566	20	3	
4892	ЭЛЕМЕНТ	566	14	4	
4893	ВИЛЛА	566	10	5	
4894	КОМИК	566	10	6	
4895	НАСОС	566	10	7	
4896	ГРУЗ	566	8	8	
4897	БИЧ	566	6	9	
4898	ТЮК	566	6	10	
4899	ОЗЕЛЕНЕНИЕ	567	20	1	
4900	ЗЕМЛЕРОЙКА	567	20	2	
4901	ВИБРАЦИЯ	567	16	3	
4902	ИЗБРАНИЕ	567	16	4	
4903	НОМИНАЛ	567	14	5	
4904	ТЕХНИКА	567	14	6	
4905	КУРГАН	567	12	7	
4906	ЯМЩИК	567	10	8	
4907	БИТ	567	6	9	
4908	МАНЕКЕНЩИК	568	20	1	
4909	ЗАДЫМЛЕНИЕ	568	20	2	
4910	СОДЕРЖИМОЕ	568	20	3	
4911	ПЕЧЕНЬ	568	12	4	
4912	ОТЧИМ	568	10	5	
4913	МАКЕТ	568	10	6	
4914	САТИР	568	10	7	
4915	КАНУН	568	10	8	
4916	ПОСТ	568	8	9	
4917	ПИОН	568	8	10	
4918	ШТРУДЕЛЬ	569	16	1	
4919	БРЕЛОК	569	12	2	
4920	УРОЖАЙ	569	12	3	
4921	ЭПИЛОГ	569	12	4	
4922	ОТСТОЙ	569	12	5	
4923	ТАЛАНТ	569	12	6	
4924	КОЧКА	569	10	7	
4925	РЕНТА	569	10	8	
4926	ТЁЩА	569	8	9	
4927	ЛОВ	569	6	10	
4928	ВАЛ	569	6	11	
4929	ПОП	569	6	12	
4930	ЛУЧ	569	6	13	
4931	ПРИСПЕШНИЦА	570	22	1	
4932	МАНЕКЕНЩИЦА	570	22	2	
4933	КЛАДОВАЯ	570	16	3	
4934	ПИРАМИДА	570	16	4	
4935	ЦАРСТВО	570	14	5	
4936	ЗАВИВКА	570	14	6	
4937	МАЛЁК	570	10	7	
4938	ШТАТ	570	8	8	
4939	ДНО	570	6	9	
4940	ФОТОАППАРАТ	571	22	1	
4941	ГРАМОТНОСТЬ	571	22	2	
4942	БАШКИРЕЦ	571	16	3	
4943	АСТРОЛОГ	571	16	4	
4944	ФИЛОЛОГ	571	14	5	
4945	МАСКА	571	10	6	
4946	КЛИН	571	8	7	
4947	РЕЛЕ	571	8	8	
4948	ГИД	571	6	9	
4949	ТЛЯ	571	6	10	
4950	ШТУРВАЛ	572	14	1	
4951	МОЛОДЕЦ	572	14	2	
4952	ГОРЕЧЬ	572	12	3	
4953	ФАЗАН	572	10	4	
4954	БЕЛЬЁ	572	10	5	
4955	АЛИБИ	572	10	6	
4956	СПИНА	572	10	7	
4957	РУЛОН	572	10	8	
4958	ХЛЕБ	572	8	9	
4959	ГОРН	572	8	10	
4960	ПЕНА	572	8	11	
4961	ЛЮФТ	572	8	12	
4962	ГОЛ	572	6	13	
4963	ПРОГНОЗ	573	14	1	
4964	ДЕВИЦА	573	12	2	
4965	КРАСКА	573	12	3	
4966	ЛОСЬОН	573	12	4	
4967	ТОКАРЬ	573	12	5	
4968	СТАРЬЁ	573	12	6	
4969	РОБОТ	573	10	7	
4970	РОПОТ	573	10	8	
4971	ШОРТЫ	573	10	9	
4972	СЛЮНА	573	10	10	
4973	СМОГ	573	8	11	
4974	ИГО	573	6	12	
4975	ДЕЛЕГАТ	574	14	1	
4976	ПЕТАРДА	574	14	2	
4977	УПЛАТА	574	12	3	
4978	БЕНЗОЛ	574	12	4	
4979	МЕНУЭТ	574	12	5	
